ASK,95,16072
BID,81,16014
BID,80,16014
BID,7,16045
BID,30,16023
BID,34,16031
ASK,9,16067
BID,99,16015
ASK,10,16044
ASK,55,16044
ASK,33,16067
BID,8,16044
BID,37,16044
ASK,85,16045
BID,41,16044
ASK,30,16044
ASK,17,16044
BID,78,16044
ASK,83,16093
ASK,56,16089
BID,12,16019
BID,95,16045
ASK,16,16044
ASK,71,16065
ASK,51,16089
ASK,19,16087
ASK,6,16044
ASK,89,16044
BID,23,16009
BID,7,16014
ASK,42,16043
BID,88,16039
ASK,10,16085
ASK,6,16042
ASK,87,16095
BID,56,16043
BID,60,16003
BID,61,16016
ASK,31,16083
ASK,8,16043
ASK,94,16056
ASK,93,16043
ASK,9,16063
ASK,27,16042
BID,32,16043
BID,81,16043
BID,62,16044
BID,58,16045
ASK,63,16045
BID,56,16045
BID,45,16046
ASK,95,16045
ASK,43,16044
ASK,64,16047
BID,33,16044
ASK,12,16098
ASK,59,16044
ASK,45,16064
BID,77,16015
BID,60,16044
BID,38,16045
ASK,53,16087
BID,22,16045
ASK,36,16044
BID,74,16044
ASK,52,16044
ASK,46,16086
ASK,63,16043
ASK,0,16091
BID,47,16000
ASK,6,16085
BID,82,16043
ASK,19,16091
BID,94,16032
BID,66,16044
BID,46,16020
ASK,50,16087
BID,40,16001
ASK,1,16044
ASK,2,16081
BID,37,16019
ASK,96,16044
BID,36,16044
BID,60,16024
ASK,43,16043
ASK,82,16043
ASK,60,16088
ASK,24,16097
BID,58,16034
BID,4,16011
BID,83,16002
ASK,86,16042
BID,69,16043
ASK,91,16079
BID,4,16011
ASK,62,16061
BID,20,16043
BID,89,16044
ASK,96,16071
BID,45,16014
BID,43,16014
ASK,89,16044
ASK,85,16043
BID,3,16043
ASK,27,16052
BID,58,16043
ASK,90,16042
ASK,44,16057
ASK,98,16042
ASK,33,16072
ASK,61,16051
ASK,9,16042
BID,13,16043
ASK,78,16054
ASK,0,16095
ASK,43,16043
BID,44,16003
ASK,2,16042
ASK,42,16042
ASK,70,16060
BID,71,16042
ASK,87,16042
BID,86,16021
BID,92,16042
ASK,32,16042
ASK,26,16096
ASK,80,16073
BID,37,16043
ASK,66,16042
ASK,27,16046
BID,73,16042
ASK,81,16042
ASK,24,16041
BID,86,16018
ASK,89,16059
ASK,77,16067
BID,48,16024
BID,68,16019
ASK,95,16074
BID,34,16001
ASK,59,16041
BID,44,16042
BID,63,16042
ASK,31,16042
BID,53,16043
BID,46,16044
BID,93,16045
ASK,86,16045
ASK,49,16046
ASK,20,16045
BID,11,16045
ASK,54,16069
BID,39,16045
BID,92,16046
ASK,65,16067
ASK,45,16098
ASK,51,16045
BID,93,16045
ASK,69,16049
ASK,65,16045
BID,6,16037
ASK,36,16061
ASK,93,16045
ASK,53,16064
ASK,61,16050
ASK,91,16044
ASK,85,16055
ASK,2,16043
BID,69,16044
ASK,62,16044
ASK,47,16043
BID,28,16044
ASK,6,16065
ASK,50,16045
BID,2,16044
BID,36,16044
ASK,56,16086
BID,44,16026
BID,58,16045
ASK,35,16044
BID,92,16044
BID,94,16045
BID,70,16028
BID,84,16046
ASK,5,16098
BID,98,16046
BID,24,16004
ASK,99,16046
ASK,45,16045
ASK,52,16044
ASK,67,16044
ASK,46,16089
BID,36,16044
ASK,21,16043
ASK,59,16042
BID,2,16042
ASK,60,16099
ASK,78,16041
ASK,62,16041
BID,84,16042
BID,11,16043
BID,99,16017
ASK,88,16042
BID,89,16042
BID,11,16020
ASK,82,16071
BID,32,16043
ASK,44,16043
ASK,30,16042
ASK,12,16050
ASK,9,16042
BID,78,16032
BID,95,16042
ASK,22,16051
ASK,8,16061
BID,57,16043
BID,25,16035
BID,60,16044
BID,23,16045
BID,62,16045
BID,71,16046
BID,16,16008
BID,8,16027
ASK,68,16057
BID,6,16037
BID,43,16015
BID,77,16030
ASK,63,16091
ASK,6,16046
BID,82,16047
ASK,40,16046
BID,34,16030
BID,20,16047
BID,78,16008
BID,16,16029
BID,70,16047
BID,89,16014
ASK,89,16087
ASK,9,16045
ASK,91,16081
BID,44,16047
ASK,25,16045
BID,57,16004
BID,13,16004
BID,59,16008
BID,28,16008
ASK,8,16070
ASK,71,16080
BID,35,16017
BID,44,16047
ASK,67,16047
BID,40,16047
ASK,49,16045
ASK,32,16044
ASK,73,16069
BID,96,16040
ASK,74,16044
BID,80,16043
ASK,66,16043
ASK,25,16043
BID,59,16017
BID,61,16042
ASK,97,16043
ASK,88,16083
ASK,46,16079
BID,41,16031
BID,69,16035
BID,39,16005
BID,38,16043
ASK,82,16042
BID,54,16043
BID,78,16044
BID,57,16024
ASK,73,16044
ASK,30,16083
ASK,33,16043
ASK,47,16050
ASK,43,16042
ASK,18,16059
ASK,8,16042
ASK,92,16042
ASK,32,16093
ASK,62,16053
ASK,91,16041
BID,63,16042
ASK,81,16068
BID,4,16033
BID,17,16042
ASK,39,16042
ASK,1,16041
BID,62,16007
ASK,20,16085
BID,38,16042
BID,19,16029
ASK,68,16042
BID,99,16029
BID,57,16042
ASK,6,16041
ASK,17,16041
ASK,79,16054
ASK,12,16041
ASK,5,16041
ASK,58,16079
BID,4,16042
BID,13,16026
BID,74,16043
ASK,12,16043
ASK,53,16043
BID,81,16043
ASK,71,16043
ASK,80,16068
BID,99,16044
ASK,87,16082
BID,13,16024
ASK,53,16044
BID,7,16045
BID,57,16037
ASK,94,16066
BID,17,16045
BID,10,16047
BID,17,16047
BID,73,16032
ASK,45,16053
ASK,4,16065
BID,69,16048
ASK,12,16047
ASK,47,16045
ASK,17,16047
ASK,71,16044
ASK,82,16043
ASK,7,16064
BID,35,16043
ASK,48,16042
ASK,79,16041
BID,46,16042
ASK,65,16046
BID,81,16043
ASK,62,16043
BID,51,16035
BID,3,16043
ASK,95,16044
BID,17,16043
ASK,63,16045
BID,56,16044
BID,16,16044
BID,48,16044
ASK,52,16041
ASK,77,16094
ASK,30,16041
ASK,60,16077
BID,67,16044
BID,73,16045
BID,97,16045
ASK,26,16069
ASK,15,16045
ASK,76,16073
ASK,46,16045
BID,61,16029
ASK,2,16078
ASK,8,16047
BID,46,16046
ASK,57,16044
BID,14,16035
ASK,30,16082
BID,69,16035
ASK,35,16095
ASK,54,16050
BID,1,16044
ASK,87,16054
BID,27,16044
ASK,43,16091
ASK,0,16087
ASK,62,16041
ASK,84,16041
BID,14,16037
BID,31,16041
ASK,39,16071
ASK,67,16062
ASK,67,16041
ASK,49,16063
BID,39,16029
ASK,94,16048
ASK,19,16060
BID,25,16029
ASK,98,16040
ASK,3,16076
ASK,92,16049
ASK,36,16096
BID,42,16028
BID,38,16022
ASK,98,16040
BID,18,16041
BID,13,16041
BID,11,16031
ASK,92,16079
ASK,26,16040
ASK,93,16040
ASK,90,16098
ASK,9,16087
ASK,68,16070
BID,10,16004
BID,78,16041
BID,96,16000
ASK,56,16041
BID,10,16022
BID,9,16030
ASK,54,16046
BID,53,16041
BID,41,16044
BID,91,16025
ASK,18,16044
ASK,35,16053
BID,64,16041
ASK,48,16095
BID,13,16046
ASK,35,16044
ASK,92,16041
BID,32,16041
BID,13,16044
ASK,42,16043
ASK,56,16041
ASK,30,16070
BID,11,16041
ASK,97,16040
ASK,29,16089
ASK,92,16040
BID,88,16041
ASK,61,16084
ASK,14,16091
BID,59,16028
BID,48,16043
ASK,82,16043
BID,19,16043
BID,47,16037
ASK,7,16041
ASK,54,16041
BID,59,16010
BID,15,16043
BID,98,16011
BID,76,16043
BID,17,16044
ASK,44,16063
ASK,90,16044
ASK,70,16043
BID,53,16043
ASK,87,16043
BID,87,16023
ASK,97,16096
ASK,96,16041
ASK,64,16083
BID,56,16041
ASK,40,16077
BID,66,16041
ASK,17,16041
ASK,96,16083
BID,5,16037
BID,80,16027
BID,92,16043
ASK,2,16043
ASK,79,16043
ASK,45,16072
ASK,98,16069
ASK,74,16076
ASK,4,16041
BID,63,16043
BID,74,16007
BID,62,16044
ASK,59,16094
BID,68,16044
ASK,82,16044
BID,56,16027
BID,26,16027
BID,23,16044
BID,73,16008
ASK,41,16051
BID,7,16022
ASK,89,16066
BID,34,16044
BID,4,16046
ASK,49,16044
ASK,68,16075
BID,40,16039
BID,6,16044
ASK,55,16043
BID,26,16043
ASK,7,16052
ASK,30,16070
ASK,44,16060
BID,44,16036
BID,79,16042
ASK,9,16096
ASK,81,16069
ASK,86,16042
ASK,56,16041
BID,3,16041
BID,8,16041
BID,63,16009
BID,39,16036
BID,82,16033
BID,90,16041
ASK,46,16055
ASK,95,16067
BID,80,16042
BID,94,16043
ASK,64,16075
BID,80,16044
BID,92,16046
BID,70,16047
ASK,13,16078
ASK,9,16047
ASK,18,16089
BID,90,16039
ASK,14,16056
ASK,77,16093
ASK,11,16062
ASK,2,16047
ASK,53,16082
BID,21,16048
BID,80,16007
ASK,99,16089
ASK,60,16047
ASK,93,16059
BID,39,16047
BID,75,16031
ASK,37,16052
ASK,92,16072
ASK,45,16092
BID,60,16048
BID,99,16048
BID,54,16010
BID,59,16007
ASK,5,16048
BID,53,16049
ASK,85,16048
ASK,87,16064
ASK,76,16052
ASK,71,16059
ASK,92,16061
ASK,72,16047
ASK,46,16046
ASK,85,16083
ASK,37,16071
BID,57,16046
ASK,71,16055
ASK,22,16080
ASK,29,16046
BID,55,16037
ASK,6,16046
ASK,31,16073
ASK,15,16046
BID,43,16046
BID,47,16015
ASK,45,16083
ASK,61,16066
BID,43,16047
ASK,49,16046
BID,9,16046
BID,95,16039
ASK,81,16082
BID,59,16012
BID,53,16047
ASK,26,16087
ASK,89,16047
ASK,65,16044
ASK,85,16057
ASK,97,16043
BID,49,16043
ASK,72,16043
ASK,20,16092
ASK,48,16094
BID,27,16043
ASK,72,16061
BID,9,16020
ASK,74,16092
ASK,50,16063
ASK,66,16086
ASK,94,16068
ASK,73,16094
BID,99,16043
BID,95,16047
ASK,32,16047
BID,44,16048
ASK,90,16098
ASK,6,16066
ASK,82,16052
ASK,37,16093
BID,85,16048
BID,26,16049
ASK,11,16048
BID,32,16049
ASK,26,16088
ASK,77,16048
ASK,95,16049
ASK,21,16088
ASK,29,16047
ASK,25,16043
BID,49,16023
BID,86,16020
ASK,53,16068
ASK,26,16043
ASK,12,16065
ASK,42,16043
ASK,66,16054
BID,71,16043
ASK,9,16043
BID,10,16047
BID,5,16047
BID,39,16002
ASK,48,16072
ASK,13,16043
ASK,65,16043
BID,36,16037
BID,71,16043
BID,36,16047
BID,2,16048
BID,82,16048
BID,51,16004
BID,39,16036
ASK,37,16079
ASK,11,16057
ASK,47,16049
ASK,8,16048
BID,77,16049
BID,50,16049
ASK,84,16048
ASK,89,16077
ASK,57,16047
BID,59,16033
ASK,66,16043
ASK,8,16042
ASK,3,16042
BID,67,16016
ASK,69,16042
BID,0,16037
BID,50,16042
BID,89,16028
ASK,52,16071
ASK,19,16074
BID,41,16005
BID,48,16043
ASK,27,16043
BID,9,16043
ASK,14,16043
BID,86,16043
BID,65,16047
ASK,83,16047
ASK,14,16089
ASK,34,16043
BID,76,16023
BID,24,16025
BID,59,16047
ASK,72,16081
BID,85,16048
BID,21,16034
ASK,69,16048
BID,47,16034
BID,96,16023
BID,56,16049
ASK,30,16048
BID,96,16037
BID,13,16024
BID,28,16033
ASK,40,16047
ASK,45,16062
ASK,57,16043
ASK,91,16042
ASK,65,16041
ASK,67,16074
ASK,47,16040
BID,53,16041
BID,74,16004
ASK,59,16050
ASK,32,16070
ASK,77,16041
BID,43,16041
ASK,37,16048
BID,90,16005
BID,22,16026
ASK,35,16041
BID,99,16041
ASK,26,16041
BID,60,16042
ASK,59,16084
ASK,96,16042
ASK,28,16041
BID,10,16042
ASK,35,16041
ASK,7,16097
BID,76,16020
BID,64,16041
ASK,49,16066
BID,15,16042
ASK,39,16041
ASK,74,16041
ASK,12,16087
BID,90,16023
ASK,24,16088
BID,71,16041
ASK,65,16083
BID,24,16042
BID,58,16042
BID,35,16010
BID,1,16043
ASK,30,16042
BID,97,16000
BID,73,16042
BID,30,16025
BID,92,16043
ASK,26,16043
ASK,49,16056
BID,80,16047
BID,83,16048
BID,68,16044
ASK,92,16060
ASK,93,16090
BID,84,16013
BID,26,16029
ASK,88,16048
BID,98,16015
ASK,77,16047
ASK,71,16091
BID,90,16047
BID,60,16023
BID,73,16033
ASK,95,16047
BID,4,16000
BID,62,16047
BID,77,16007
ASK,48,16096
ASK,32,16047
BID,8,16011
ASK,66,16063
ASK,9,16048
ASK,25,16047
BID,82,16027
ASK,63,16044
ASK,60,16087
BID,72,16047
BID,16,16039
ASK,64,16047
ASK,12,16044
BID,39,16005
ASK,82,16043
ASK,3,16068
BID,26,16043
BID,30,16043
ASK,69,16043
ASK,79,16042
BID,25,16042
BID,5,16041
ASK,64,16066
ASK,59,16045
BID,29,16043
ASK,6,16042
BID,65,16036
BID,6,16043
BID,99,16033
ASK,36,16077
BID,63,16043
ASK,86,16043
ASK,23,16042
BID,62,16042
ASK,44,16042
BID,18,16043
BID,71,16002
ASK,44,16050
BID,88,16015
ASK,17,16080
BID,5,16043
BID,16,16043
BID,10,16044
ASK,12,16078
BID,86,16040
ASK,68,16081
ASK,25,16044
BID,4,16021
BID,60,16008
BID,10,16002
BID,19,16044
BID,38,16044
BID,50,16045
BID,81,16036
ASK,81,16054
ASK,56,16044
BID,82,16042
BID,60,16044
ASK,70,16044
ASK,70,16047
ASK,41,16071
BID,26,16044
ASK,74,16082
ASK,25,16076
BID,44,16009
ASK,13,16079
BID,40,16032
ASK,71,16047
BID,62,16040
ASK,55,16043
ASK,84,16082
ASK,60,16089
ASK,54,16054
ASK,27,16047
ASK,6,16065
ASK,26,16042
BID,78,16043
ASK,5,16049
BID,36,16044
BID,29,16045
ASK,83,16045
ASK,70,16083
BID,59,16025
ASK,13,16080
BID,48,16045
BID,71,16045
BID,70,16047
ASK,40,16045
BID,3,16047
BID,16,16025
ASK,49,16045
ASK,88,16075
BID,27,16045
ASK,1,16095
BID,87,16045
BID,39,16025
BID,27,16047
ASK,61,16045
BID,43,16001
ASK,10,16072
ASK,32,16045
BID,91,16044
BID,73,16045
ASK,65,16095
ASK,45,16045
BID,99,16011
ASK,2,16045
ASK,44,16080
BID,57,16000
BID,25,16047
ASK,7,16075
BID,54,16007
BID,50,16046
ASK,77,16046
BID,69,16037
BID,91,16046
BID,57,16031
ASK,35,16089
BID,11,16047
ASK,96,16046
ASK,79,16045
BID,6,16045
BID,76,16045
ASK,8,16045
BID,37,16046
BID,21,16047
BID,56,16047
BID,22,16022
ASK,37,16053
ASK,26,16052
BID,43,16048
BID,7,16048
BID,33,16048
ASK,19,16048
BID,92,16028
ASK,30,16047
BID,93,16016
ASK,70,16093
BID,32,16048
ASK,66,16056
BID,6,16049
ASK,44,16048
ASK,43,16065
BID,39,16047
BID,38,16043
ASK,7,16082
ASK,18,16070
ASK,54,16085
ASK,63,16084
ASK,90,16047
BID,99,16019
ASK,10,16046
BID,18,16014
BID,34,16039
BID,53,16046
BID,48,16047
ASK,1,16066
ASK,11,16046
ASK,47,16046
ASK,24,16045
BID,41,16045
BID,47,16046
BID,31,16047
ASK,78,16047
ASK,15,16071
ASK,95,16083
ASK,8,16084
BID,33,16047
BID,99,16001
BID,93,16047
BID,74,16011
ASK,5,16064
ASK,67,16097
ASK,83,16095
ASK,60,16047
ASK,80,16064
BID,97,16048
ASK,35,16048
ASK,44,16072
BID,27,16030
BID,59,16023
ASK,39,16059
BID,10,16003
BID,72,16049
BID,33,16027
ASK,47,16078
ASK,78,16048
ASK,50,16047
ASK,73,16092
ASK,90,16082
ASK,44,16083
ASK,80,16063
BID,75,16047
BID,14,16001
BID,78,16048
ASK,30,16048
ASK,36,16070
ASK,20,16050
BID,58,16049
ASK,36,16088
ASK,77,16089
BID,64,16050
ASK,51,16091
ASK,25,16049
ASK,10,16058
BID,69,16050
ASK,77,16049
BID,86,16031
ASK,1,16048
BID,63,16049
BID,96,16049
BID,65,16049
ASK,45,16081
BID,58,16050
ASK,93,16067
BID,25,16007
ASK,91,16049
ASK,27,16072
BID,25,16033
BID,91,16028
BID,74,16015
ASK,26,16083
ASK,20,16049
ASK,46,16049
BID,88,16032
BID,45,16007
ASK,42,16049
ASK,64,16088
BID,26,16040
ASK,85,16048
ASK,9,16072
ASK,65,16047
ASK,97,16093
ASK,39,16046
BID,94,16009
ASK,74,16086
BID,24,16022
ASK,3,16076
ASK,66,16045
ASK,55,16062
ASK,1,16059
ASK,37,16048
ASK,74,16044
ASK,10,16066
BID,0,16044
ASK,64,16044
ASK,0,16068
ASK,33,16043
ASK,0,16054
BID,60,16027
ASK,9,16043
ASK,46,16087
BID,32,16044
ASK,68,16044
ASK,42,16043
BID,86,16033
BID,95,16043
BID,25,16024
ASK,34,16043
ASK,51,16043
BID,95,16004
ASK,95,16042
ASK,54,16041
ASK,51,16088
ASK,83,16040
ASK,54,16040
ASK,85,16086
BID,51,16041
ASK,29,16042
ASK,4,16068
ASK,68,16079
BID,77,16042
ASK,94,16047
ASK,58,16042
BID,79,16041
ASK,87,16041
ASK,78,16041
ASK,57,16040
BID,66,16041
BID,88,16016
ASK,8,16064
BID,64,16029
ASK,5,16040
ASK,48,16040
ASK,3,16040
BID,27,16041
BID,67,16042
ASK,56,16042
BID,56,16039
BID,99,16042
ASK,90,16046
BID,88,16043
BID,15,16044
BID,13,16028
BID,65,16031
BID,59,16044
ASK,29,16044
BID,37,16044
BID,35,16001
ASK,25,16074
BID,60,16045
BID,1,16046
ASK,99,16083
BID,31,16046
BID,46,16041
BID,90,16039
ASK,17,16045
ASK,55,16057
BID,1,16034
ASK,23,16091
BID,68,16046
ASK,34,16046
BID,44,16046
ASK,25,16087
ASK,79,16046
BID,1,16046
BID,70,16036
BID,64,16013
BID,22,16003
BID,85,16046
BID,71,16047
ASK,9,16075
ASK,46,16072
BID,15,16039
ASK,36,16046
BID,76,16036
ASK,41,16045
BID,3,16045
ASK,85,16091
BID,80,16044
ASK,95,16095
ASK,79,16044
BID,26,16034
BID,29,16028
BID,46,16045
BID,61,16046
BID,59,16047
BID,89,16048
ASK,97,16095
BID,99,16046
BID,42,16016
ASK,17,16058
ASK,77,16054
ASK,44,16089
ASK,7,16047
ASK,88,16052
BID,30,16024
ASK,0,16093
BID,94,16048
ASK,30,16048
ASK,4,16077
BID,19,16020
BID,49,16028
BID,52,16017
BID,77,16029
BID,7,16049
ASK,0,16048
BID,54,16049
BID,78,16050
ASK,17,16049
ASK,30,16049
ASK,34,16048
BID,19,16015
BID,7,16049
BID,32,16027
ASK,64,16048
BID,18,16015
BID,3,16048
BID,17,16018
BID,55,16048
BID,56,16014
ASK,55,16070
BID,0,16048
ASK,72,16084
ASK,6,16067
BID,5,16000
BID,17,16003
ASK,81,16078
ASK,89,16047
BID,2,16018
ASK,75,16046
BID,86,16047
ASK,21,16068
ASK,40,16047
ASK,29,16052
ASK,80,16046
ASK,69,16061
ASK,97,16073
BID,92,16046
BID,62,16035
BID,69,16047
ASK,55,16076
ASK,97,16047
BID,93,16047
ASK,30,16047
ASK,82,16046
ASK,35,16047
ASK,47,16050
BID,90,16008
ASK,26,16074
ASK,62,16064
BID,92,16045
ASK,16,16046
BID,18,16046
ASK,69,16046
ASK,22,16056
ASK,82,16061
BID,0,16014
ASK,6,16052
ASK,4,16075
BID,50,16046
BID,55,16013
ASK,69,16051
ASK,47,16047
BID,76,16046
BID,11,16047
BID,51,16028
ASK,49,16088
ASK,89,16046
BID,97,16011
BID,52,16046
BID,17,16047
BID,58,16021
ASK,99,16059
ASK,16,16046
ASK,27,16046
BID,64,16046
BID,99,16047
BID,74,16010
BID,57,16048
ASK,83,16091
ASK,88,16055
ASK,8,16074
ASK,0,16050
BID,11,16000
BID,33,16005
BID,83,16042
ASK,83,16055
ASK,70,16048
BID,59,16048
BID,11,16049
BID,45,16040
ASK,64,16082
BID,54,16049
ASK,32,16074
BID,65,16050
BID,62,16050
BID,44,16051
BID,64,16029
BID,46,16026
ASK,29,16050
ASK,18,16078
BID,24,16025
BID,57,16043
ASK,16,16059
BID,44,16051
BID,69,16051
ASK,49,16055
BID,69,16042
BID,64,16036
ASK,96,16050
BID,42,16012
ASK,53,16056
ASK,51,16049
BID,74,16029
ASK,3,16048
BID,63,16049
ASK,36,16049
BID,71,16021
ASK,1,16055
ASK,81,16051
ASK,53,16092
BID,67,16030
BID,80,16017
ASK,71,16065
BID,44,16023
ASK,35,16078
ASK,37,16076
ASK,10,16049
ASK,3,16049
BID,66,16050
BID,89,16050
BID,33,16051
ASK,41,16050
BID,35,16037
BID,6,16005
BID,39,16015
ASK,94,16060
ASK,51,16072
ASK,24,16092
ASK,49,16050
BID,10,16035
ASK,88,16050
ASK,15,16091
BID,70,16050
BID,10,16050
ASK,61,16049
ASK,32,16048
BID,62,16049
BID,86,16050
BID,45,16021
ASK,22,16094
BID,80,16051
BID,51,16026
BID,59,16031
BID,1,16030
BID,87,16037
ASK,33,16050
ASK,95,16050
BID,58,16045
BID,12,16050
ASK,9,16049
BID,23,16050
ASK,4,16086
BID,13,16040
BID,14,16050
BID,98,16050
ASK,79,16050
ASK,77,16075
ASK,86,16077
BID,3,16020
BID,2,16051
ASK,0,16050
ASK,28,16050
BID,15,16035
ASK,76,16048
ASK,89,16047
BID,81,16022
ASK,8,16065
ASK,97,16054
ASK,6,16046
ASK,92,16050
BID,16,16036
BID,54,16012
ASK,3,16046
ASK,31,16046
ASK,57,16046
ASK,55,16054
BID,40,16046
ASK,84,16055
ASK,60,16045
ASK,92,16045
BID,77,16046
ASK,40,16096
ASK,43,16046
BID,97,16047
BID,57,16045
BID,76,16048
BID,93,16050
ASK,8,16087
BID,87,16050
BID,6,16036
BID,56,16017
ASK,84,16056
BID,78,16014
ASK,63,16064
ASK,21,16067
ASK,4,16050
ASK,20,16094
BID,56,16008
ASK,62,16088
BID,84,16051
ASK,89,16054
BID,14,16005
BID,86,16052
ASK,64,16051
ASK,4,16050
BID,47,16051
ASK,15,16063
ASK,84,16051
ASK,98,16050
ASK,94,16048
ASK,42,16067
ASK,36,16065
ASK,9,16069
ASK,98,16095
BID,16,16048
BID,82,16048
ASK,90,16070
ASK,8,16057
BID,80,16050
BID,6,16051
ASK,67,16050
BID,76,16009
BID,74,16050
ASK,10,16050
BID,46,16019
BID,67,16051
BID,25,16052
BID,19,16052
ASK,43,16070
BID,59,16018
ASK,70,16051
BID,71,16031
ASK,97,16083
BID,95,16051
BID,29,16052
ASK,24,16053
ASK,66,16051
ASK,45,16083
ASK,69,16050
BID,26,16002
ASK,5,16048
BID,90,16050
ASK,36,16050
ASK,58,16082
BID,51,16051
BID,98,16052
BID,44,16019
BID,61,16052
ASK,62,16051
ASK,74,16050
ASK,38,16075
ASK,32,16073
ASK,9,16048
ASK,87,16049
BID,41,16048
BID,52,16031
ASK,23,16054
ASK,71,16071
BID,17,16000
BID,5,16016
BID,27,16049
ASK,35,16048
BID,93,16049
BID,8,16009
BID,68,16050
BID,40,16051
BID,66,16052
BID,83,16052
ASK,99,16059
BID,55,16052
ASK,77,16051
BID,42,16051
BID,61,16051
ASK,62,16055
BID,16,16050
BID,21,16051
ASK,20,16051
BID,88,16052
BID,62,16053
ASK,12,16091
ASK,90,16074
BID,25,16053
BID,85,16053
BID,62,16053
BID,36,16053
BID,75,16053
BID,66,16000
ASK,62,16052
BID,2,16048
ASK,37,16091
ASK,87,16061
ASK,19,16087
ASK,68,16081
ASK,74,16051
BID,21,16051
ASK,16,16050
BID,33,16017
BID,9,16051
ASK,41,16050
ASK,88,16087
BID,91,16050
ASK,8,16072
ASK,21,16050
ASK,29,16050
BID,42,16051
ASK,64,16051
ASK,24,16073
BID,97,16042
ASK,55,16059
BID,80,16013
ASK,55,16050
ASK,24,16053
BID,38,16049
ASK,98,16094
ASK,19,16049
ASK,65,16053
ASK,21,16076
ASK,0,16085
BID,52,16050
ASK,59,16050
BID,20,16048
BID,46,16050
BID,80,16026
ASK,1,16050
BID,57,16015
BID,66,16017
BID,53,16051
BID,95,16010
ASK,39,16098
ASK,17,16066
BID,65,16047
BID,36,16052
BID,0,16050
BID,36,16027
ASK,44,16052
ASK,61,16061
ASK,40,16078
BID,48,16050
BID,40,16052
ASK,42,16066
ASK,37,16056
BID,31,16052
BID,18,16053
ASK,49,16052
BID,42,16051
ASK,41,16089
ASK,49,16052
ASK,9,16081
ASK,4,16097
ASK,46,16067
BID,23,16022
BID,17,16052
ASK,45,16051
ASK,29,16095
BID,7,16052
BID,17,16038
BID,22,16052
BID,14,16053
BID,58,16039
ASK,9,16052
ASK,12,16084
BID,49,16021
BID,23,16053
ASK,62,16051
BID,3,16041
ASK,12,16066
ASK,6,16050
BID,35,16051
ASK,79,16050
BID,31,16050
BID,34,16048
BID,33,16023
BID,98,16050
BID,63,16051
ASK,63,16083
ASK,95,16051
ASK,19,16050
BID,13,16051
BID,90,16051
BID,96,16053
BID,35,16033
ASK,93,16051
ASK,71,16050
ASK,98,16086
ASK,77,16052
ASK,92,16050
BID,50,16050
ASK,22,16049
ASK,20,16093
ASK,54,16067
ASK,90,16059
ASK,38,16049
ASK,27,16096
ASK,16,16048
BID,59,16021
ASK,87,16072
ASK,90,16073
ASK,50,16048
ASK,20,16047
BID,31,16048
BID,91,16043
ASK,25,16052
ASK,4,16048
ASK,6,16070
BID,40,16049
ASK,42,16049
BID,14,16046
ASK,25,16048
ASK,31,16047
BID,3,16012
ASK,8,16069
ASK,80,16047
BID,89,16047
ASK,50,16072
BID,61,16002
ASK,44,16047
BID,52,16027
ASK,23,16047
ASK,71,16047
ASK,77,16047
ASK,23,16073
BID,42,16047
ASK,47,16046
BID,77,16029
BID,80,16046
ASK,0,16046
BID,57,16047
BID,65,16047
BID,93,16048
BID,64,16020
ASK,5,16048
ASK,25,16048
BID,45,16038
ASK,58,16085
ASK,8,16091
ASK,0,16048
ASK,34,16061
BID,7,16010
BID,0,16049
ASK,69,16048
ASK,79,16058
BID,74,16048
ASK,57,16071
ASK,41,16052
ASK,8,16048
ASK,20,16048
ASK,92,16048
BID,97,16022
ASK,6,16047
BID,52,16012
ASK,95,16047
BID,64,16047
BID,2,16047
BID,3,16047
BID,53,16047
BID,32,16048
BID,27,16048
BID,18,16023
ASK,61,16063
ASK,63,16048
BID,35,16039
ASK,81,16047
ASK,81,16077
BID,12,16047
BID,55,16047
BID,69,16048
BID,55,16048
ASK,71,16048
BID,46,16048
ASK,86,16081
BID,47,16035
BID,86,16049
BID,4,16050
BID,68,16033
ASK,90,16085
BID,62,16049
BID,24,16050
ASK,11,16069
BID,92,16050
ASK,86,16099
ASK,72,16050
BID,29,16006
BID,82,16051
BID,39,16052
ASK,18,16051
BID,27,16052
ASK,26,16077
ASK,54,16051
BID,59,16024
BID,89,16051
BID,38,16008
BID,46,16052
ASK,9,16051
BID,1,16052
ASK,64,16056
BID,6,16038
BID,22,16052
ASK,19,16051
ASK,64,16070
BID,43,16052
ASK,92,16063
ASK,31,16052
BID,2,16053
ASK,15,16087
BID,64,16050
ASK,98,16055
BID,63,16027
ASK,43,16052
BID,2,16002
BID,43,16052
ASK,94,16078
ASK,55,16086
BID,48,16053
BID,18,16053
BID,48,16027
BID,25,16022
BID,22,16053
BID,68,16053
BID,32,16054
BID,62,16054
BID,58,16026
BID,19,16054
ASK,73,16082
ASK,12,16064
BID,50,16054
BID,28,16053
BID,67,16038
ASK,26,16096
BID,30,16045
ASK,3,16073
BID,38,16054
ASK,41,16053
BID,45,16054
ASK,82,16072
BID,54,16054
ASK,14,16088
BID,12,16001
ASK,47,16053
BID,75,16054
ASK,49,16053
BID,18,16004
ASK,92,16052
BID,61,16052
BID,84,16052
BID,23,16053
ASK,13,16052
BID,76,16053
ASK,70,16071
ASK,3,16053
BID,41,16018
BID,66,16033
ASK,66,16099
